frame_idx,batch_idx,image_id,file_name,keypoint_id,pred_x,pred_y,pred_conf,gt_x,gt_y,gt_visible
460,14,460,iter_06_frame_040.png,9,415.18359375,301.90234375,0.5686492919921875,407,294,2
460,14,460,iter_06_frame_040.png,10,406.86328125,301.90234375,0.46373599767684937,359,262,1
460,14,460,iter_06_frame_040.png,11,406.86328125,326.86328125,0.2557476758956909,421,371,1
460,14,460,iter_06_frame_040.png,12,381.90234375,326.86328125,0.22846639156341553,396,343,1
460,14,460,iter_06_frame_040.png,13,373.58203125,343.50390625,0.22460536658763885,359,360,1
460,14,460,iter_06_frame_040.png,14,390.22265625,343.50390625,0.28906601667404175,327,324,1
460,14,460,iter_06_frame_040.png,15,390.22265625,401.74609375,0.2595449686050415,401,417,1
460,14,460,iter_06_frame_040.png,16,373.58203125,410.06640625,0.3510326147079468,371,386,1
461,14,461,iter_06_frame_041.png,0,406.86328125,285.26171875,0.7093722820281982,328,262,1
461,14,461,iter_06_frame_041.png,1,406.86328125,285.26171875,0.7052794694900513,333,251,1
461,14,461,iter_06_frame_041.png,2,406.86328125,285.26171875,0.7334425449371338,329,247,1
461,14,461,iter_06_frame_041.png,3,406.86328125,276.94140625,0.3758769631385803,360,253,1
461,14,461,iter_06_frame_041.png,4,398.54296875,276.94140625,0.4928057789802551,350,246,1
461,14,461,iter_06_frame_041.png,5,390.22265625,285.26171875,0.34112322330474854,385,289,1
461,14,461,iter_06_frame_041.png,6,381.90234375,276.94140625,0.38421452045440674,369,276,1
461,14,461,iter_06_frame_041.png,7,406.86328125,293.58203125,0.47312289476394653,437,317,2
461,14,461,iter_06_frame_041.png,8,398.54296875,293.58203125,0.3926107883453369,394,288,1
461,14,461,iter_06_frame_041.png,9,415.18359375,301.90234375,0.4793704152107239,406,293,2
461,14,461,iter_06_frame_041.png,10,406.86328125,293.58203125,0.49204081296920776,359,261,1
461,14,461,iter_06_frame_041.png,11,398.54296875,326.86328125,0.24562418460845947,421,370,1
461,14,461,iter_06_frame_041.png,12,381.90234375,318.54296875,0.25873863697052,397,342,1
461,14,461,iter_06_frame_041.png,13,373.58203125,310.22265625,0.21083390712738037,359,360,1
461,14,461,iter_06_frame_041.png,14,390.22265625,401.74609375,0.2972896993160248,327,324,1
461,14,461,iter_06_frame_041.png,15,415.18359375,410.06640625,0.2386108785867691,401,417,1
461,14,461,iter_06_frame_041.png,16,381.90234375,418.38671875,0.31578904390335083,371,386,1
462,14,462,iter_06_frame_042.png,0,406.86328125,285.26171875,0.7342289686203003,328,260,1
462,14,462,iter_06_frame_042.png,1,406.86328125,276.94140625,0.7443196773529053,332,249,1
462,14,462,iter_06_frame_042.png,2,406.86328125,276.94140625,0.7915814518928528,329,245,1
462,14,462,iter_06_frame_042.png,3,406.86328125,276.94140625,0.4174528121948242,360,251,1
462,14,462,iter_06_frame_042.png,4,398.54296875,276.94140625,0.577082633972168,350,244,1
462,14,462,iter_06_frame_042.png,5,390.22265625,285.26171875,0.3740336298942566,385,287,1
462,14,462,iter_06_frame_042.png,6,381.90234375,276.94140625,0.4171150326728821,369,274,1
462,14,462,iter_06_frame_042.png,7,406.86328125,293.58203125,0.468828022480011,437,315,2
462,14,462,iter_06_frame_042.png,8,398.54296875,301.90234375,0.3654729127883911,393,287,1
462,14,462,iter_06_frame_042.png,9,415.18359375,301.90234375,0.49760833382606506,406,291,2
462,14,462,iter_06_frame_042.png,10,406.86328125,293.58203125,0.4668787717819214,359,259,1
462,14,462,iter_06_frame_042.png,11,398.54296875,326.86328125,0.2613392472267151,422,367,1
462,14,462,iter_06_frame_042.png,12,381.90234375,318.54296875,0.25106102228164673,397,340,1
462,14,462,iter_06_frame_042.png,13,373.58203125,343.50390625,0.2279115915298462,358,361,1
462,14,462,iter_06_frame_042.png,14,390.22265625,376.78515625,0.31395065784454346,326,325,1
462,14,462,iter_06_frame_042.png,15,398.54296875,410.06640625,0.2640721797943115,401,417,1
462,14,462,iter_06_frame_042.png,16,381.90234375,418.38671875,0.3353390693664551,371,386,1
463,14,463,iter_06_frame_043.png,0,406.86328125,276.94140625,0.6548541784286499,328,257,1
463,14,463,iter_06_frame_043.png,1,406.86328125,276.94140625,0.6233090758323669,332,246,1
463,14,463,iter_06_frame_043.png,2,398.54296875,276.94140625,0.7166212797164917,329,242,1
463,14,463,iter_06_frame_043.png,3,406.86328125,276.94140625,0.3284571170806885,360,248,1
463,14,463,iter_06_frame_043.png,4,398.54296875,276.94140625,0.4584308862686157,350,241,1
463,14,463,iter_06_frame_043.png,5,390.22265625,276.94140625,0.3609907031059265,385,284,1
463,14,463,iter_06_frame_043.png,6,390.22265625,276.94140625,0.43786656856536865,369,271,1
463,14,463,iter_06_frame_043.png,7,406.86328125,293.58203125,0.3355318307876587,437,312,2
463,14,463,iter_06_frame_043.png,8,406.86328125,301.90234375,0.35183292627334595,393,284,1
463,14,463,iter_06_frame_043.png,9,406.86328125,301.90234375,0.3949515223503113,406,288,2
463,14,463,iter_06_frame_043.png,10,406.86328125,301.90234375,0.44465172290802,359,256,1
463,14,463,iter_06_frame_043.png,11,398.54296875,326.86328125,0.22930337488651276,422,364,1
463,14,463,iter_06_frame_043.png,12,373.58203125,326.86328125,0.2263898402452469,397,337,1
463,14,463,iter_06_frame_043.png,13,365.26171875,343.50390625,0.20027053356170654,357,361,1
463,14,463,iter_06_frame_043.png,14,348.62109375,401.74609375,0.33084434270858765,326,325,1
463,14,463,iter_06_frame_043.png,15,390.22265625,410.06640625,0.1883137971162796,401,417,1
463,14,463,iter_06_frame_043.png,16,406.86328125,276.94140625,0.27137017250061035,371,386,1
464,14,464,iter_06_frame_044.png,0,398.54296875,276.94140625,0.7606515884399414,328,253,1
464,14,464,iter_06_frame_044.png,1,406.86328125,276.94140625,0.7606903314590454,332,242,1
464,14,464,iter_06_frame_044.png,2,398.54296875,276.94140625,0.7930595874786377,329,238,1
464,14,464,iter_06_frame_044.png,3,406.86328125,268.62109375,0.444762647151947,360,244,1
464,14,464,iter_06_frame_044.png,4,390.22265625,268.62109375,0.49087071418762207,350,237,1
464,14,464,iter_06_frame_044.png,5,398.54296875,276.94140625,0.3306143283843994,385,280,1
464,14,464,iter_06_frame_044.png,6,373.58203125,276.94140625,0.40452840924263,369,267,1
464,14,464,iter_06_frame_044.png,7,406.86328125,301.90234375,0.37298035621643066,437,308,2
464,14,464,iter_06_frame_044.png,8,398.54296875,310.22265625,0.35265791416168213,393,281,1
464,14,464,iter_06_frame_044.png,9,406.86328125,301.90234375,0.3762986660003662,406,284,2
464,14,464,iter_06_frame_044.png,10,381.90234375,418.38671875,0.37893521785736084,359,252,1
464,14,464,iter_06_frame_044.png,11,398.54296875,326.86328125,0.22664187848567963,423,359,1
464,14,464,iter_06_frame_044.png,12,365.26171875,351.82421875,0.216969296336174,397,334,1
464,14,464,iter_06_frame_044.png,13,365.26171875,343.50390625,0.22352203726768494,357,362,1
464,14,464,iter_06_frame_044.png,14,348.62109375,401.74609375,0.3011271357536316,325,325,1
464,14,464,iter_06_frame_044.png,15,390.22265625,410.06640625,0.20227760076522827,401,417,1
464,14,464,iter_06_frame_044.png,16,373.58203125,426.70703125,0.24549520015716553,371,386,1
465,14,465,iter_06_frame_045.png,0,406.86328125,276.94140625,0.7477594017982483,328,248,1
465,14,465,iter_06_frame_045.png,1,406.86328125,268.62109375,0.7236363291740417,332,237,1
465,14,465,iter_06_frame_045.png,2,398.54296875,268.62109375,0.7575235366821289,329,233,1
465,14,465,iter_06_frame_045.png,3,406.86328125,260.30078125,0.41010668873786926,360,239,1
465,14,465,iter_06_frame_045.png,4,398.54296875,260.30078125,0.47843360900878906,350,232,1
465,14,465,iter_06_frame_045.png,5,398.54296875,276.94140625,0.3449649512767792,385,275,1
465,14,465,iter_06_frame_045.png,6,381.90234375,276.94140625,0.4162368178367615,369,262,1
465,14,465,iter_06_frame_045.png,7,406.86328125,285.26171875,0.4662541449069977,437,303,2
465,14,465,iter_06_frame_045.png,8,406.86328125,276.94140625,0.437847375869751,393,277,1
465,14,465,iter_06_frame_045.png,9,415.18359375,285.26171875,0.47516268491744995,406,279,2
465,14,465,iter_06_frame_045.png,10,406.86328125,276.94140625,0.4756559729576111,359,248,1
465,14,465,iter_06_frame_045.png,11,406.86328125,318.54296875,0.25790703296661377,423,355,1
465,14,465,iter_06_frame_045.png,12,373.58203125,318.54296875,0.24747678637504578,398,330,1
465,14,465,iter_06_frame_045.png,13,373.58203125,385.10546875,0.2400345504283905,356,363,1
465,14,465,iter_06_frame_045.png,14,348.62109375,401.74609375,0.32310038805007935,325,326,1
465,14,465,iter_06_frame_045.png,15,390.22265625,418.38671875,0.2691608965396881,401,417,1
465,14,465,iter_06_frame_045.png,16,381.90234375,418.38671875,0.2942653298377991,371,386,1
466,14,466,iter_06_frame_046.png,0,406.86328125,268.62109375,0.8140311241149902,328,242,1
466,14,466,iter_06_frame_046.png,1,406.86328125,268.62109375,0.8071315288543701,333,231,1
466,14,466,iter_06_frame_046.png,2,398.54296875,260.30078125,0.8191261291503906,329,228,1
466,14,466,iter_06_frame_046.png,3,406.86328125,260.30078125,0.48882532119750977,360,233,1
466,14,466,iter_06_frame_046.png,4,390.22265625,260.30078125,0.5022796392440796,350,227,1
466,14,466,iter_06_frame_046.png,5,398.54296875,276.94140625,0.29535111784935,385,269,1
466,14,466,iter_06_frame_046.png,6,373.58203125,276.94140625,0.31873559951782227,369,257,1
466,14,466,iter_06_frame_046.png,7,398.54296875,276.94140625,0.407712459564209,437,298,2
466,14,466,iter_06_frame_046.png,8,398.54296875,276.94140625,0.3093230426311493,394,273,1
466,14,466,iter_06_frame_046.png,9,406.86328125,276.94140625,0.3174910247325897,407,274,2
466,14,466,iter_06_frame_046.png,10,381.90234375,418.38671875,0.4122452735900879,360,244,1
466,14,466,iter_06_frame_046.png,11,398.54296875,293.58203125,0.18205231428146362,423,349,1
466,14,466,iter_06_frame_046.png,12,365.26171875,351.82421875,0.20834778249263763,397,325,1
466,14,466,iter_06_frame_046.png,13,340.30078125,343.50390625,0.18031108379364014,354,363,1
466,14,466,iter_06_frame_046.png,14,348.62109375,393.42578125,0.27902451157569885,324,326,1
466,14,466,iter_06_frame_046.png,15,390.22265625,410.06640625,0.21077734231948853,401,417,1
466,14,466,iter_06_frame_046.png,16,390.22265625,418.38671875,0.2335624247789383,371,386,1
467,14,467,iter_06_frame_047.png,0,406.86328125,268.62109375,0.7673556208610535,329,236,1
467,14,467,iter_06_frame_047.png,1,406.86328125,260.30078125,0.71927809715271,333,225,1
467,14,467,iter_06_frame_047.png,2,398.54296875,260.30078125,0.7625343203544617,330,221,1
467,14,467,iter_06_frame_047.png,3,406.86328125,251.98046875,0.3709775507450104,361,227,1
467,14,467,iter_06_frame_047.png,4,398.54296875,251.98046875,0.4065348505973816,351,220,1
467,14,467,iter_06_frame_047.png,5,398.54296875,276.94140625,0.2564731240272522,385,263,1
467,14,467,iter_06_frame_047.png,6,381.90234375,268.62109375,0.283332884311676,369,252,1
467,14,467,iter_06_frame_047.png,7,406.86328125,276.94140625,0.4208674430847168,437,293,1
467,14,467,iter_06_frame_047.png,8,356.94140625,385.10546875,0.36546123027801514,394,268,1
467,14,467,iter_06_frame_047.png,9,406.86328125,268.62109375,0.43453526496887207,407,268,2
467,14,467,iter_06_frame_047.png,10,381.90234375,418.38671875,0.42995309829711914,360,238,1
467,14,467,iter_06_frame_047.png,11,398.54296875,285.26171875,0.25622740387916565,423,344,1
467,14,467,iter_06_frame_047.png,12,365.26171875,326.86328125,0.2294948697090149,397,320,1
467,14,467,iter_06_frame_047.png,13,356.94140625,385.10546875,0.31027767062187195,354,363,1
467,14,467,iter_06_frame_047.png,14,348.62109375,385.10546875,0.42621493339538574,324,326,1
467,14,467,iter_06_frame_047.png,15,381.90234375,410.06640625,0.3323621153831482,401,417,1
467,14,467,iter_06_frame_047.png,16,381.90234375,410.06640625,0.2978813052177429,371,386,1
468,14,468,iter_06_frame_048.png,0,406.86328125,260.30078125,0.7788875699043274,329,230,1
468,14,468,iter_06_frame_048.png,1,406.86328125,251.98046875,0.8028610944747925,333,218,1
468,14,468,iter_06_frame_048.png,2,406.86328125,251.98046875,0.773816704750061,330,215,1
468,14,468,iter_06_frame_048.png,3,415.18359375,243.66015625,0.5052265524864197,361,220,1
468,14,468,iter_06_frame_048.png,4,398.54296875,243.66015625,0.4873564839363098,351,214,1
468,14,468,iter_06_frame_048.png,5,406.86328125,268.62109375,0.3467467427253723,386,257,1
468,14,468,iter_06_frame_048.png,6,381.90234375,243.66015625,0.3156852126121521,369,246,1
468,14,468,iter_06_frame_048.png,7,406.86328125,268.62109375,0.47837600111961365,437,287,1
468,14,468,iter_06_frame_048.png,8,406.86328125,260.30078125,0.32999926805496216,394,263,1
468,14,468,iter_06_frame_048.png,9,415.18359375,268.62109375,0.4933127760887146,408,262,2
468,14,468,iter_06_frame_048.png,10,406.86328125,268.62109375,0.3326604962348938,361,233,1
468,14,468,iter_06_frame_048.png,11,398.54296875,285.26171875,0.22769629955291748,422,338,1
468,14,468,iter_06_frame_048.png,12,390.22265625,285.26171875,0.2222311943769455,397,315,1
468,14,468,iter_06_frame_048.png,13,373.58203125,385.10546875,0.27714139223098755,353,363,1
468,14,468,iter_06_frame_048.png,14,365.26171875,385.10546875,0.4280507564544678,324,327,1
468,14,468,iter_06_frame_048.png,15,381.90234375,401.74609375,0.33011212944984436,401,417,1
468,14,468,iter_06_frame_048.png,16,373.58203125,385.10546875,0.3913401961326599,371,386,1
469,14,469,iter_06_frame_049.png,0,406.86328125,251.98046875,0.762330174446106,330,224,1
469,14,469,iter_06_frame_049.png,1,406.86328125,251.98046875,0.7879900932312012,334,212,1
469,14,469,iter_06_frame_049.png,2,406.86328125,243.66015625,0.8179613947868347,331,209,1
469,14,469,iter_06_frame_049.png,3,415.18359375,243.66015625,0.5304620265960693,362,213,1
469,14,469,iter_06_frame_049.png,4,398.54296875,243.66015625,0.5116219520568848,351,208,1
469,14,469,iter_06_frame_049.png,5,390.22265625,243.66015625,0.3042685091495514,386,251,1
469,14,469,iter_06_frame_049.png,6,381.90234375,243.66015625,0.338594913482666,370,240,1
469,14,469,iter_06_frame_049.png,7,398.54296875,268.62109375,0.43912965059280396,437,282,1
469,14,469,iter_06_frame_049.png,8,406.86328125,268.62109375,0.2962942123413086,394,258,1
469,14,469,iter_06_frame_049.png,9,406.86328125,268.62109375,0.45532041788101196,409,255,2
469,14,469,iter_06_frame_049.png,10,406.86328125,268.62109375,0.37553688883781433,361,228,1
469,14,469,iter_06_frame_049.png,11,398.54296875,285.26171875,0.19085216522216797,422,332,1
469,14,469,iter_06_frame_049.png,12,390.22265625,285.26171875,0.2021942436695099,396,311,1
469,14,469,iter_06_frame_049.png,13,373.58203125,376.78515625,0.2675332725048065,353,363,1
469,14,469,iter_06_frame_049.png,14,356.94140625,376.78515625,0.395560085773468,324,327,1
469,14,469,iter_06_frame_049.png,15,381.90234375,385.10546875,0.3162044286727905,401,417,1
469,14,469,iter_06_frame_049.png,16,373.58203125,385.10546875,0.44469308853149414,371,386,1
470,14,470,iter_06_frame_050.png,0,406.86328125,243.66015625,0.8165911436080933,330,217,1
470,14,470,iter_06_frame_050.png,1,406.86328125,243.66015625,0.8071515560150146,335,205,1
470,14,470,iter_06_frame_050.png,2,406.86328125,243.66015625,0.8220989108085632,331,202,1
470,14,470,iter_06_frame_050.png,3,406.86328125,243.66015625,0.5592970252037048,362,206,1
470,14,470,iter_06_frame_050.png,4,398.54296875,235.33984375,0.46290498971939087,352,201,1
470,14,470,iter_06_frame_050.png,5,390.22265625,268.62109375,0.39472776651382446,387,244,1
470,14,470,iter_06_frame_050.png,6,356.94140625,360.14453125,0.294898122549057,370,233,1
470,14,470,iter_06_frame_050.png,7,398.54296875,260.30078125,0.44358909130096436,438,276,1
470,14,470,iter_06_frame_050.png,8,365.26171875,360.14453125,0.4579885005950928,395,253,1
470,14,470,iter_06_frame_050.png,9,406.86328125,260.30078125,0.4635705351829529,410,248,2
470,14,470,iter_06_frame_050.png,10,373.58203125,385.10546875,0.4244140386581421,362,222,1
470,14,470,iter_06_frame_050.png,11,398.54296875,285.26171875,0.21910062432289124,421,326,1
470,14,470,iter_06_frame_050.png,12,381.90234375,285.26171875,0.2743659019470215,395,306,1
470,14,470,iter_06_frame_050.png,13,365.26171875,343.50390625,0.4469442069530487,353,363,1
470,14,470,iter_06_frame_050.png,14,356.94140625,368.46484375,0.5605148077011108,324,326,1
470,14,470,iter_06_frame_050.png,15,373.58203125,376.78515625,0.4360158443450928,401,417,2
470,14,470,iter_06_frame_050.png,16,365.26171875,376.78515625,0.5322291851043701,371,386,1
471,14,471,iter_06_frame_051.png,0,406.86328125,243.66015625,0.8048726320266724,331,210,1
471,14,471,iter_06_frame_051.png,1,415.18359375,243.66015625,0.7959963083267212,335,198,1
471,14,471,iter_06_frame_051.png,2,406.86328125,243.66015625,0.7916669845581055,332,195,1
471,14,471,iter_06_frame_051.png,3,415.18359375,235.33984375,0.4526937007904053,363,199,1
471,14,471,iter_06_frame_051.png,4,398.54296875,235.33984375,0.4299624562263489,353,194,1
471,14,471,iter_06_frame_051.png,5,381.90234375,243.66015625,0.3415777385234833,388,238,1
471,14,471,iter_06_frame_051.png,6,356.94140625,360.14453125,0.2856352925300598,371,227,1
471,14,471,iter_06_frame_051.png,7,365.26171875,351.82421875,0.4074571132659912,438,270,1
471,14,471,iter_06_frame_051.png,8,365.26171875,360.14453125,0.5597690343856812,395,248,1
471,14,471,iter_06_frame_051.png,9,398.54296875,227.01953125,0.35117197036743164,411,242,2
471,14,471,iter_06_frame_051.png,10,381.90234375,401.74609375,0.5289499759674072,363,216,1
471,14,471,iter_06_frame_051.png,11,348.62109375,285.26171875,0.2232939898967743,420,320,1
471,14,471,iter_06_frame_051.png,12,340.30078125,326.86328125,0.27399763464927673,394,301,1
471,14,471,iter_06_frame_051.png,13,365.26171875,343.50390625,0.3773505687713623,353,362,1
471,14,471,iter_06_frame_051.png,14,365.26171875,368.46484375,0.5470938682556152,324,326,1
471,14,471,iter_06_frame_051.png,15,381.90234375,393.42578125,0.3675244152545929,401,417,2
471,14,471,iter_06_frame_051.png,16,381.90234375,401.74609375,0.3948163390159607,371,386,1
472,14,472,iter_06_frame_052.png,0,406.86328125,243.66015625,0.6255485415458679,332,203,1
472,14,472,iter_06_frame_052.png,1,415.18359375,235.33984375,0.6136656999588013,336,191,1
472,14,472,iter_06_frame_052.png,2,406.86328125,235.33984375,0.5772875547409058,333,188,1
472,14,472,iter_06_frame_052.png,3,415.18359375,235.33984375,0.3363592028617859,364,192,1
472,14,472,iter_06_frame_052.png,4,406.86328125,235.33984375,0.22980058193206787,354,187,1
472,14,472,iter_06_frame_052.png,5,365.26171875,351.82421875,0.3433716297149658,389,231,1
472,14,472,iter_06_frame_052.png,6,373.58203125,368.46484375,0.3569389581680298,372,221,1
472,14,472,iter_06_frame_052.png,7,365.26171875,360.14453125,0.4634454846382141,438,264,1
472,14,472,iter_06_frame_052.png,8,365.26171875,360.14453125,0.6134856939315796,395,243,1
472,14,472,iter_06_frame_052.png,9,390.22265625,410.06640625,0.5143911838531494,412,235,2
472,14,472,iter_06_frame_052.png,10,381.90234375,401.74609375,0.6594746112823486,364,210,1
472,14,472,iter_06_frame_052.png,11,365.26171875,351.82421875,0.195177361369133,420,314,1
472,14,472,iter_06_frame_052.png,12,340.30078125,351.82421875,0.2615305781364441,393,296,1
472,14,472,iter_06_frame_052.png,13,348.62109375,318.54296875,0.37203770875930786,354,361,2
472,14,472,iter_06_frame_052.png,14,356.94140625,343.50390625,0.47802215814590454,325,326,1
472,14,472,iter_06_frame_052.png,15,390.22265625,401.74609375,0.2620377540588379,401,417,2
472,14,472,iter_06_frame_052.png,16,381.90234375,401.74609375,0.3955967426300049,371,386,1
473,14,473,iter_06_frame_053.png,0,415.18359375,235.33984375,0.6887732744216919,333,196,1
473,14,473,iter_06_frame_053.png,1,415.18359375,227.01953125,0.6752356290817261,337,184,1
473,14,473,iter_06_frame_053.png,2,406.86328125,227.01953125,0.6855231523513794,334,181,1
473,14,473,iter_06_frame_053.png,3,415.18359375,218.69921875,0.40773165225982666,365,184,1
473,14,473,iter_06_frame_053.png,4,406.86328125,210.37890625,0.3331191837787628,355,180,1
473,14,473,iter_06_frame_053.png,5,365.26171875,351.82421875,0.3453481197357178,390,224,1
473,14,473,iter_06_frame_053.png,6,365.26171875,360.14453125,0.38820886611938477,372,214,1
473,14,473,iter_06_frame_053.png,7,365.26171875,351.82421875,0.4289439916610718,439,258,1
473,14,473,iter_06_frame_053.png,8,365.26171875,360.14453125,0.6782480478286743,396,238,1
473,14,473,iter_06_frame_053.png,9,390.22265625,227.01953125,0.35154789686203003,413,228,2
473,14,473,iter_06_frame_053.png,10,390.22265625,410.06640625,0.6314257979393005,365,204,1
473,14,473,iter_06_frame_053.png,11,348.62109375,285.26171875,0.2128916084766388,419,309,1
473,14,473,iter_06_frame_053.png,12,340.30078125,351.82421875,0.22491753101348877,392,291,1
473,14,473,iter_06_frame_053.png,13,365.26171875,343.50390625,0.40740734338760376,355,359,2
473,14,473,iter_06_frame_053.png,14,356.94140625,343.50390625,0.49268147349357605,326,325,1
473,14,473,iter_06_frame_053.png,15,390.22265625,393.42578125,0.3148614764213562,401,417,2
473,14,473,iter_06_frame_053.png,16,381.90234375,401.74609375,0.47659558057785034,371,386,1
474,14,474,iter_06_frame_054.png,0,406.86328125,218.69921875,0.5574179887771606,335,189,1
474,14,474,iter_06_frame_054.png,1,415.18359375,218.69921875,0.5763348340988159,338,176,1
474,14,474,iter_06_frame_054.png,2,406.86328125,218.69921875,0.5958175659179688,335,174,1
474,14,474,iter_06_frame_054.png,3,415.18359375,210.37890625,0.3156263828277588,366,177,1
474,14,474,iter_06_frame_054.png,4,406.86328125,202.05859375,0.28552865982055664,356,172,1
474,14,474,iter_06_frame_054.png,5,365.26171875,351.82421875,0.42310744524002075,391,217,1
474,14,474,iter_06_frame_054.png,6,356.94140625,360.14453125,0.4147253930568695,373,208,1
474,14,474,iter_06_frame_054.png,7,365.26171875,351.82421875,0.5206856727600098,439,252,1
474,14,474,iter_06_frame_054.png,8,365.26171875,360.14453125,0.5330772399902344,396,232,1
474,14,474,iter_06_frame_054.png,9,390.22265625,401.74609375,0.3934100270271301,414,221,2
474,14,474,iter_06_frame_054.png,10,390.22265625,401.74609375,0.5160849094390869,366,198,1
474,14,474,iter_06_frame_054.png,11,340.30078125,285.26171875,0.25751811265945435,418,303,1
474,14,474,iter_06_frame_054.png,12,340.30078125,285.26171875,0.3294782042503357,391,286,1
474,14,474,iter_06_frame_054.png,13,365.26171875,343.50390625,0.3919371962547302,356,358,2
474,14,474,iter_06_frame_054.png,14,356.94140625,343.50390625,0.49335405230522156,328,324,1
474,14,474,iter_06_frame_054.png,15,390.22265625,401.74609375,0.26257482171058655,401,417,2
474,14,474,iter_06_frame_054.png,16,381.90234375,393.42578125,0.41516655683517456,371,386,1
475,14,475,iter_06_frame_055.png,0,423.50390625,218.69921875,0.4730547070503235,336,181,1
475,14,475,iter_06_frame_055.png,1,423.50390625,218.69921875,0.4363146126270294,339,169,1
475,14,475,iter_06_frame_055.png,2,415.18359375,218.69921875,0.44876447319984436,336,167,1
475,14,475,iter_06_frame_055.png,3,373.58203125,351.82421875,0.1968945860862732,367,169,1
475,14,475,iter_06_frame_055.png,4,406.86328125,202.05859375,0.2558494210243225,357,165,1
475,14,475,iter_06_frame_055.png,5,365.26171875,351.82421875,0.36181721091270447,392,210,1
475,14,475,iter_06_frame_055.png,6,381.90234375,351.82421875,0.32307168841362,374,202,1
475,14,475,iter_06_frame_055.png,7,365.26171875,351.82421875,0.5243831276893616,439,246,1
475,14,475,iter_06_frame_055.png,8,365.26171875,351.82421875,0.43154671788215637,397,227,1
475,14,475,iter_06_frame_055.png,9,390.22265625,401.74609375,0.49018412828445435,416,214,2
475,14,475,iter_06_frame_055.png,10,390.22265625,401.74609375,0.4736541509628296,367,192,1
475,14,475,iter_06_frame_055.png,11,331.98046875,285.26171875,0.39146679639816284,416,297,1
475,14,475,iter_06_frame_055.png,12,340.30078125,285.26171875,0.38051843643188477,390,280,1
475,14,475,iter_06_frame_055.png,13,365.26171875,335.18359375,0.3682600259780884,358,356,2
475,14,475,iter_06_frame_055.png,14,356.94140625,326.86328125,0.46366360783576965,329,323,1
475,14,475,iter_06_frame_055.png,15,381.90234375,401.74609375,0.3104408383369446,401,417,2
475,14,475,iter_06_frame_055.png,16,381.90234375,393.42578125,0.45230579376220703,371,386,1
476,14,476,iter_06_frame_056.png,0,415.18359375,210.37890625,0.4164373576641083,337,174,1
476,14,476,iter_06_frame_056.png,1,423.50390625,210.37890625,0.40453219413757324,341,162,1
476,14,476,iter_06_frame_056.png,2,423.50390625,218.69921875,0.3838992118835449,337,160,1
476,14,476,iter_06_frame_056.png,3,373.58203125,351.82421875,0.26274481415748596,369,162,1
476,14,476,iter_06_frame_056.png,4,381.90234375,351.82421875,0.27533236145973206,358,158,1
476,14,476,iter_06_frame_056.png,5,356.94140625,326.86328125,0.41149717569351196,392,203,1
476,14,476,iter_06_frame_056.png,6,356.94140625,326.86328125,0.386654257774353,375,195,1
476,14,476,iter_06_frame_056.png,7,365.26171875,351.82421875,0.5342204570770264,439,240,1
476,14,476,iter_06_frame_056.png,8,365.26171875,351.82421875,0.4994189441204071,397,221,1
476,14,476,iter_06_frame_056.png,9,390.22265625,401.74609375,0.43553513288497925,417,206,2
476,14,476,iter_06_frame_056.png,10,390.22265625,401.74609375,0.4801797568798065,368,186,1
476,14,476,iter_06_frame_056.png,11,340.30078125,285.26171875,0.34546521306037903,415,291,1
476,14,476,iter_06_frame_056.png,12,348.62109375,285.26171875,0.3721216320991516,389,275,1
476,14,476,iter_06_frame_056.png,13,356.94140625,335.18359375,0.3832475543022156,360,355,2
476,14,476,iter_06_frame_056.png,14,356.94140625,335.18359375,0.5311046838760376,331,322,1
476,14,476,iter_06_frame_056.png,15,390.22265625,401.74609375,0.32136863470077515,401,417,2
476,14,476,iter_06_frame_056.png,16,390.22265625,401.74609375,0.410702109336853,371,386,1
477,14,477,iter_06_frame_057.png,0,423.50390625,202.05859375,0.42034828662872314,338,167,1
477,14,477,iter_06_frame_057.png,1,423.50390625,202.05859375,0.4021088480949402,342,155,1
477,14,477,iter_06_frame_057.png,2,415.18359375,202.05859375,0.37079834938049316,338,152,1
477,14,477,iter_06_frame_057.png,3,373.58203125,351.82421875,0.2922043204307556,370,154,1
477,14,477,iter_06_frame_057.png,4,381.90234375,351.82421875,0.31119146943092346,359,151,1
477,14,477,iter_06_frame_057.png,5,365.26171875,326.86328125,0.4465921223163605,393,197,1
477,14,477,iter_06_frame_057.png,6,356.94140625,326.86328125,0.38187962770462036,375,189,1
477,14,477,iter_06_frame_057.png,7,365.26171875,351.82421875,0.5649576187133789,440,234,1
477,14,477,iter_06_frame_057.png,8,365.26171875,343.50390625,0.4268611669540405,397,216,1
477,14,477,iter_06_frame_057.png,9,390.22265625,410.06640625,0.46758919954299927,418,199,2
477,14,477,iter_06_frame_057.png,10,390.22265625,401.74609375,0.3852231800556183,369,180,1
477,14,477,iter_06_frame_057.png,11,340.30078125,285.26171875,0.35982227325439453,414,285,1
477,14,477,iter_06_frame_057.png,12,348.62109375,285.26171875,0.3517659306526184,388,269,1
477,14,477,iter_06_frame_057.png,13,365.26171875,335.18359375,0.3926442861557007,362,353,2
477,14,477,iter_06_frame_057.png,14,356.94140625,326.86328125,0.469913125038147,334,321,1
477,14,477,iter_06_frame_057.png,15,390.22265625,401.74609375,0.3002534508705139,401,417,2
477,14,477,iter_06_frame_057.png,16,390.22265625,393.42578125,0.33378806710243225,371,386,1
